,MachineIdentifier,HasDetections,EngineVersion_FE,AppVersion_FE,AvSigVersion_FE,Census_OSVersion_FE,SmartScreen_BE_ExistsNotSet
226,0001aff4cbd542fc29f1e4e7e3303fde,1,0.998826291,1,0.043478261,1,0
2715,0013e9f371d7739b116a8b10bcd63697,1,0.998826291,0.062607204,0.260869565,0.157718121,0
8005,003b77e673f6960bc99da3badb5a261f,1,0.998826291,0.034305317,0.391304348,0.070469799,0
7377,0036c2d58939b71d43c652a399266edc,1,0.998826291,0.046312178,0.304347826,0.184563758,1
7009,0033d96efe8207e019eddfb6f06df35f,1,1,1,0.173913043,1,1
6330,002e645c1768e83e5d5e51821a8e673e,0,0.998826291,1,0.695652174,0.214765101,0
5145,002595ef3019f53cd6ca57ceb7a163ee,1,1,0.017152659,0.608695652,0.043624161,1
3439,00194a0b36b1fd07e98c4e90fdc39110,0,1,0.046312178,0.347826087,0.184563758,0
4751,00229ffb401d3c17361585f6a1a18bb6,0,0.998826291,1,0.043478261,0.355704698,0
1911,000de4bb2eb32c8c6a095a3394374c65,0,1,0.007718696,0.043478261,0.38590604,0
257,0001f4cb976579f0abf0d0688467264f,1,1,1,0.652173913,0.281879195,1
1582,000bc60c4bf104f677a22a5bfbfefbea,0,1,0.025728988,0.304347826,0.030201342,0
4597,0021a82352c0781eb480382475786be6,1,1,1,0.173913043,0.617449664,1
5847,002adadf1cb89a240815d49427977f03,1,0.998826291,1,0.434782609,0.080536913,0
1398,000a7c427ebba7daba7c417f6cb9562e,1,0.998826291,1,0.086956522,1,0
9148,00447d561a27db907eef1b455e883965,0,0.998826291,0.050600343,0.217391304,0.38590604,0
2872,00152a7d35457ec3c5db5dacf3d56511,0,0.019953052,0.025728988,0.043478261,0.026845638,0
1675,000c5f7da8445231210bd8b8f50235b6,1,1,1,1,1,0
3131,0016dd71284c8c80fb64c73c83fa24be,0,1,1,0.565217391,0.016778523,0
981,00072c09ba484d6225dcf8cd8b62b5c3,1,0.998826291,1,0.086956522,0.214765101,0
6042,002c3bedab437a82015f4c334e5e5654,0,0.038732394,0.02915952,0.043478261,0.110738255,0
4270,001f46d1cc28b53b1210b24fcf878601,0,0.001173709,0.017152659,0.043478261,0.043624161,0
6293,002e21ed1cee8df1812a4591f4b28311,0,0.998826291,1,0.043478261,0.10738255,0
1465,000af7a81c157f8b6c02d5b1f8607cfb,0,0.998826291,1,0.043478261,0.070469799,0
616,00048ac3d6f357bc5b7fc3bbe0eec831,1,1,0.046312178,0.434782609,0.184563758,1
5377,002753b2a4e90de040928aee80385aa4,0,0.998826291,1,0.086956522,0.003355705,0
2160,000f9178184714ae980e466d99dfbb90,0,0.998826291,1,0.217391304,0.110738255,0
3873,001c5e26f69af516350f62dd01b2e4f9,0,0.031690141,0.002572899,0.347826087,0.38590604,0
1895,000dc4891f002b8c349facc787bbda19,0,0.998826291,1,0.086956522,1,0
26,000039c280a86ff549f7f3526e918ae4,1,1,1,0.173913043,0.214765101,0
2740,00141c1e38bb0e7340a8fbb3d5cb0624,1,0.018779343,0.062607204,0.043478261,0.151006711,0
4183,001ea0edfd4cbd428ad8da6ec6538203,0,0.003521127,0.060034305,0.043478261,0.281879195,0
8289,003dcc711543609904d52f77b7d349be,1,1,0.162950257,0.217391304,0.617449664,1
6973,003398a160bf82f58208a7dfe78d55fc,1,1,1,0.652173913,0.110738255,0
9184,0044bc224230f101a3d409c022ac0856,1,1,1,0.173913043,1,0
4721,002267728677cf6e36c2f3e543c5445b,1,1,1,0.086956522,0.281879195,0
9885,0049e90d71186061de7ed1ec0eaf9c50,0,1,1,0.217391304,0.291946309,0
4477,0020d26fe83e2d911fcf87ccc4f5ba8c,1,0.998826291,0.046312178,0.130434783,1,0
1365,000a2299458faf936e5bc04905c1e243,0,1,1,0.434782609,0.214765101,0
5138,002588283e24e2f44c4492c9a4983659,0,0.998826291,0.046312178,0.130434783,0.184563758,0
9308,0045901267d2085da6d5f37b38cfa766,0,1,0.042881647,0.086956522,0.013422819,0
3670,001ad3d6a354bd155c21ec5c89778110,1,0.998826291,0.02915952,0.826086957,0.110738255,0
4911,0023f1ef5ce788ae98b32d7867e53052,1,1,1,0.304347826,0.38590604,1
1122,00084d1609b7f2d3c124640d2ecb2db9,1,0.998826291,1,0.043478261,0.291946309,0
9193,0044c66bf2db7f3d773052af2bc72d21,0,1,1,0.782608696,1,0
1972,000e4875fad6ae85cfbdac609556201a,1,0.998826291,1,0.173913043,0.38590604,1
6517,002fdd60b0dd81b7948a0568f985bf58,1,0.998826291,1,0.086956522,0.38590604,0
9836,004986ea5057221d4616749d1233429c,0,1,0.022298456,0.304347826,0.013422819,0
3005,001608d855144eba55c4fced4a158330,0,1,0.162950257,0.304347826,0.013422819,0
304,00024a852c949f3558fa4208827cf980,0,1,0.162950257,1,0.147651007,0
8349,003e38bee9415497c83896d0c5129aff,0,1,0.050600343,0.652173913,0.053691275,0
9359,0045df3f35943218ae717b388ffa10e9,0,1,1,1,0.291946309,0
9286,004564b72795538afc2c94c229bfee5a,1,0.998826291,1,0.260869565,0.080536913,0
588,000458a071b60ac8e13066566fc158de,1,1,1,0.652173913,0.617449664,0
8429,003ed656dc661916bd1aa4b2e178ce99,0,0.998826291,1,0.695652174,1,0
6249,002dc64b7b62ba5f08c7cde34be13c75,1,1,0.162950257,0.391304348,0.617449664,0
4620,0021c8c22bf3bb6924eee6dc47c13f31,1,0.998826291,0.02915952,0.347826087,0.110738255,0
8622,00406e69fc027a268a15d6ab3bcd2ce9,1,0.998826291,1,0.347826087,0.053691275,0
1749,000cdfea5124ec83e1746bb4076e42cd,1,0.998826291,0.042881647,0.826086957,0.020134228,0
5933,002ba01bb10889924362f88550bf59f2,1,0.998826291,1,0.173913043,0.147651007,1
1511,000b466926fe92eaec7170df2f4ed4b0,1,1,0.02915952,0.304347826,0.110738255,1
8926,0042ee85eacac13723441c08fcf89afc,0,0.038732394,0.060034305,0.869565217,0.090604027,0
1181,0008ba082a796d4d46df191ee2704431,1,0.019953052,0.062607204,0.695652174,0.10738255,0
1346,000a04cd0a2f8822e571ab81571eabaf,0,1,1,0.652173913,0.033557047,0
147,000121bd95fc14148b73e3a5eb40de66,0,0.998826291,0.034305317,0.173913043,1,0
6863,0032b6ee08f225e66e7d6c3449aff3b1,1,1,1,0.086956522,1,1
1593,000bd279e2843b468dda8cb2c4501cf9,1,0.998826291,1,0.130434783,0.016778523,0
3978,001d2ebc5be22ff47ab11ecf6c8db4db,0,1,1,0.217391304,0.147651007,0
650,0004c77b58f5b5545c40c2f943f55f6c,0,0.998826291,0.062607204,0.260869565,0.083892617,0
7881,003a7d2cac3e8e9cf77283eb73a496fc,1,0.998826291,1,0.217391304,0.063758389,0
3966,001d1cc2dea327c73ca249078920d172,0,1,0.162950257,0.043478261,0.151006711,0
4900,0023ded902e30a76cfe7dc9c4bcadb8a,1,0.998826291,1,0.043478261,0.157718121,0
8284,003dc2ac7c803e63f9705afea3824272,0,1,1,0.217391304,0.291946309,0
3136,0016e466de54bea5a57b664b0e439ff4,0,0.998826291,1,0.043478261,0.214765101,0
3468,00197ff8cf03dff1b407c099d53132db,1,1,1,0.130434783,0.214765101,0
4998,00247b165954e363f39c7386b27dc5f7,0,0.063380282,0.162950257,0.043478261,0.617449664,0
7689,0039280b85ca999097e1437e4f71450f,1,0.998826291,1,0.130434783,0.214765101,0
3275,001807e92025988334a24bdd0d264c81,0,0.998826291,0.046312178,0.086956522,0.184563758,0
6637,0030e9dfd8608f2ac6c4b04cb0a49711,0,0.063380282,0.162950257,0.043478261,0.191275168,0
8682,0040e434d0dfc14c2139e9297451dc79,0,0.998826291,0.042881647,0.173913043,0.026845638,0
4081,001dff817c58cb123a57e34c29fcfddf,1,0.998826291,1,0.173913043,0.147651007,0
9469,0046befeeb039f4c93931b0a8cc90b51,0,0.998826291,1,0.086956522,0.291946309,0
9267,004537fb7b8f0bf27588ffa97b37904b,0,0.031690141,0.062607204,0.043478261,0.10738255,0
8253,003da1e2737f333e58790338da8867e7,0,1,0.162950257,0.652173913,0.151006711,0
5220,00262e38a086b54dd846bf433745d900,1,0.998826291,0.025728988,0.217391304,0.030201342,1
8838,0042345a709a8c889c12205ca6c3d1fa,1,0.998826291,1,0.043478261,0.157718121,0
4337,001fbb82850ecd8c40989f74f68d5021,0,0.998826291,1,0.173913043,0.003355705,0
2753,00143d75bba08f8132c28dceb9da5135,0,0.031690141,0.034305317,0.086956522,0.070469799,0
3009,00160fb7c19959e95f19350bf6de7da4,0,0.998826291,1,0.130434783,0.355704698,0
1210,0008fa5a0d20fe9c27f442fecc24226d,0,0.998826291,0.050600343,0.086956522,0.003355705,0
4618,0021c6d988539cb26f2d1e7786545cc5,0,0.998826291,0.034305317,0.826086957,0.355704698,0
9942,004a41f213d59c2a2826e3a0d4b332ed,0,0.998826291,1,0.086956522,0.090604027,0
5397,002782237714e30f3b5e2002acc0c8a3,1,0.998826291,1,0.826086957,0.355704698,0
3577,001a31c0aaeda40b357d54ff76224eb4,0,0.063380282,0.162950257,0.086956522,0.151006711,0
6538,003015bccf1dfad5e1948684f4b48c43,0,0.998826291,0.000857633,0.086956522,0.023489933,0
9264,0045322ab9976c01d519b9f1c2f58693,0,0.998826291,1,0.826086957,1,0
583,00045205ab8e9318946311f598f95221,0,1,1,0.652173913,0.617449664,0
6377,002ed18a91e99ac174e9009492e75292,1,0.998826291,0.011149228,0.043478261,0.151006711,0
9467,0046bcdaac45907253e08d3770e6ecb3,0,0.998826291,1,0.826086957,1,0
3572,001a20edfb92a52caf0d3137e8226f49,1,0.016431925,0.022298456,0.47826087,0.020134228,1
3079,0016888c42e8932a0c097581761779b0,0,1,0.162950257,0.260869565,0.036912752,0
1265,0009687787f65fd85d3afe1212284047,0,0.998826291,0.011149228,0.173913043,0.003355705,0
1055,0007be32477c9bdbae0c97db909e5b3a,0,0.998826291,0.000857633,0.347826087,0.020134228,0
4087,001e0f96d959d7ab407d864d6f649056,0,0.998826291,1,0.043478261,0.090604027,0
8188,003d1ba0c71a5f9a38da06d9e4c364ae,1,1,1,0.043478261,0.291946309,0
9973,004a81202dd3d219d44c751a4a253804,0,1,1,0.130434783,1,0
1234,00092c3dd1e879d5b55275078e3ba3e2,0,0.998826291,1,0.086956522,0.080536913,0
2552,0012ad957077b77ed458dee02c50d344,1,0.998826291,1,0.043478261,0.046979866,0
4591,0021a2cf808734d5bff89f88bca8792d,0,1,1,0.260869565,0.617449664,0
4635,0021dbcfa9f2fe812ce8a8b31bffde13,1,1,1,0.043478261,0.291946309,0
4687,002225c319af0348f8ec69442c4c431d,1,1,1,0.086956522,0.147651007,0
8836,0042334d4e41813177a831fb757a594a,0,1,0.162950257,0.130434783,0.083892617,0
9259,00452752a50aa29ee2a597d605fe26f7,0,1,1,0.130434783,0.617449664,1
9398,0046380edcc29f064044d27b339cec49,1,0.063380282,0.162950257,0.043478261,0.003355705,0
4534,0021410b29bfacbd18ca5529a657e843,1,1,0.017152659,0.391304348,0.043624161,0
2870,00152815e7942b2b168080c516ff4c48,1,1,1,0.608695652,0.191275168,0
1949,000e273260874b7ac5d8aae507704b16,0,1,1,1,0.214765101,0
6405,002f0536e005ad22f38ad04a0a1337c3,1,1,1,0.260869565,0.214765101,0
4781,0022e0913d4213690f4ff2a91e372adb,1,0.998826291,1,0.173913043,1,0
5463,0027f4315a6a9dc6c261f244b639132f,0,1,1,0.130434783,0.013422819,0
858,000630d730e26f7d8393603a3de14085,1,1,0.027444254,0.130434783,0.147651007,1
6724,00319b4b22d779f6a172d2774149729b,0,1,1,0.434782609,0.030201342,0
8685,0040eba79afc231bf33b69174f62e69d,1,0.998826291,1,0.130434783,0.010067114,0
5435,0027c8871a3dbd776c5df62d78ba61ef,0,0.048122066,0.025728988,0.217391304,0.214765101,0
8654,0040a517181caea90d1ba10c1eb27721,0,0.998826291,1,0.043478261,1,0
6092,002c8f09d04a37d1105dafa606eadd6f,0,1,1,0.47826087,0.080536913,0
2966,0015bb2ee8fc2323c952404b10b4dc99,0,0.998826291,1,0.130434783,1,0
3589,001a4353ef4761539975529407e56582,0,0.063380282,0.050600343,0.086956522,0.083892617,0
984,0007342b4f190aa0bda461ef192e523f,0,0.998826291,1,0.086956522,1,0
1862,000d991a0e17e40d7532fe75c79d3fc9,1,1,0.004288165,0.260869565,0.083892617,0
1660,000c42edf4127b5ac5bab84db4100554,0,0.063380282,0.162950257,0.130434783,0.063758389,0
6487,002fa78a7a8c4b82df875c0d9ea625e5,1,0.998826291,1,0.217391304,0.355704698,0
6750,0031c92459842e9c1400f2ccad9649e6,1,1,1,0.130434783,0.38590604,0
3108,0016b35d8d975ae5d67112d84127cc43,0,1,1,0.173913043,0.214765101,0
4257,001f34d55e98eec5e3aec8255195dc2e,1,0.998826291,1,0.260869565,0.10738255,0
6382,002edad5fd6ed23e06b08fba7079dbf4,0,0.998826291,0.02915952,0.130434783,0.110738255,0
4164,001e876abeab898c5d7bb551b2c2b4d4,0,0.998826291,1,0.086956522,1,0
7380,0036c40e2f1b925be371c781402a1ab5,1,0.998826291,1,0.086956522,0.157718121,0
2602,001320a635f3503ae9256f265c8a55ac,0,0.998826291,1,0.173913043,0.10738255,0
3605,001a5ecfe09157089b8ac48596a0dfb3,0,0.998826291,1,0.173913043,0.355704698,0
8389,003e8a6de36e729f7a8150dd7f124eaf,0,1,0.162950257,0.043478261,0.120805369,0
5546,0028b598e3c1470214f61ed45a330147,1,0.998826291,1,0.217391304,0.110738255,0
4056,001dcf2cddfa0749ceb383123940000f,1,1,1,0.130434783,0.291946309,0
9562,00477229046aef9a247b4c31f33c101b,1,1,1,0.086956522,0.191275168,0
8576,004017fc3e308417015e5a9a6c95e05e,0,1,0.062607204,0.130434783,0.291946309,0
2712,0013e5a7b71f0dc4992211b650509041,0,0.998826291,1,0.043478261,0.355704698,0
531,0003ebe45d0f2b4207c8d49e4f9bf252,0,1,1,0.043478261,0.291946309,0
7238,0035a7a55e27eb1e905c82d0363765db,1,1,0.162950257,0.304347826,0.120805369,0
1359,000a1e6aac289d3ed96ce920ae03a937,1,0.031690141,0.062607204,0.304347826,0.10738255,0
8067,003c0fb72395ef6d95fb91c2bb8f960e,0,1,0.046312178,0.086956522,0.184563758,0
5984,002befe6ed435f161da7e9bfc35d14c8,1,0.031690141,0.027444254,0.347826087,0.147651007,0
4750,00229b3a6a8f0dbbafb989b6e711ce8f,1,1,1,0.173913043,0.281879195,0
1728,000cc00db6acde8c3580d5bd8a8f7696,0,0.998826291,1,0.173913043,0.090604027,0
8291,003dd214b1781f260e7164b1583479e2,0,1,1,0.217391304,1,0
4552,00215fcf9b3e51aa304507d816027d5e,1,1,1,0.130434783,1,0
5087,0025217d6f0a9bcdded8d2d152fee70e,1,1,0.162950257,0.043478261,0.617449664,0
6671,00311e4b349620a00434846ded2a9aaa,0,0.019953052,0.060034305,0.043478261,0.281879195,0
1176,0008b249cbf37d61989954c4a95a2a0d,1,0.998826291,1,0.695652174,0.013422819,1
7356,00369baa780033ec09b944d648c1ec38,0,0.998826291,1,0.086956522,1,0
9937,004a3a27a2d011e661c3f1328c1b996b,1,1,0.046312178,0.130434783,0.184563758,0
7663,0038ed000fd8888c104133b6f10fa7b6,1,0.998826291,1,0.043478261,0.281879195,0
9701,0048801d897f76169c42c1e6e1830b0f,0,0.019953052,0.025728988,0.043478261,0.10738255,0
860,0006363c66ad3625827a1bfd17c937c1,0,1,0.042881647,0.043478261,0.033557047,0
1195,0008d2ac0e8e718e760cda310026e418,1,0.998826291,1,0.304347826,0.023489933,0
9365,0045e5f7547b6a290712064bb69bcfce,1,1,0.042881647,0.434782609,0.151006711,0
6824,003255f68fb4dec9d7bbed5631d639f5,0,0.998826291,0.162950257,0.695652174,0.110738255,0
667,0004dc92789f7c4eb095db413f0304fb,1,0.003521127,0.000857633,0.086956522,0.003355705,0
4439,002077cd79fa9fe9aabc1f04b528edc1,1,1,1,0.130434783,0.291946309,0
9869,0049ccc14b2993dac5d158fb7c21ee81,0,0.998826291,1,0.043478261,1,0
217,0001a2f6bf90a849de6ac7280bce0549,1,0.998826291,1,0.043478261,0.080536913,0
1723,000cb9985967f9a16e6cb47dd875982e,0,1,0.025728988,0.043478261,0.38590604,0
1431,000ab8d83c18f288e8e743b7b07e1497,1,0.998826291,1,0.130434783,0.355704698,1
4320,001f9ce72c739f6eed19599d66577356,1,0.998826291,1,0.043478261,1,0
9029,0043c6662090c094e3d518d7e2bf56a1,1,0.998826291,1,0.086956522,0.291946309,0
2943,0015a24ca364200f109262cf7c780584,1,1,0.02915952,0.043478261,0.110738255,0
6584,003064d1ce0a8f8fd9c399990b3ee922,0,0.019953052,0.034305317,0.043478261,0.070469799,1
9249,00451b2eb8be474a902c9c19bdfc6ba5,1,0.998826291,0.062607204,0.086956522,0.083892617,1
7842,003a2163b15c746b57dc5b4e9b48557a,1,0.998826291,1,0.130434783,0.070469799,1
444,00034be0390e8fb611c76db3d02d1b06,1,1,0.162950257,0.260869565,0.281879195,1
4588,002199ffdd4b46d7156f6f24d1e9e56c,0,0.048122066,0.050600343,0.130434783,0.191275168,0
5415,00279959433c130678713b9803d16416,0,1,0.162950257,0.391304348,0.291946309,0
5908,002b5d97f4d1ff92770b2e2848fd9004,1,0.998826291,0.042881647,0.086956522,0.184563758,1
9831,00497f974f87a47db345111271009611,0,1,0.162950257,0.043478261,0.214765101,0
5305,0026b8817c8c8858a56a97566acae2e3,1,0.998826291,1,0.043478261,0.191275168,0
3380,0018cf1cf11f5fe003aaa2948be0a78a,1,0.998826291,1,0.260869565,1,0
4713,0022549a867365c4858375e0a140ab5e,0,0.998826291,1,0.304347826,1,0
2689,0013c33c3829f3a2b0f57b2280a0e7af,0,0.019953052,0.046312178,0.086956522,0.184563758,0
7877,003a790c3e63ed713e25f68179b22df3,1,1,0.162950257,0.173913043,1,0
7412,0036febf69fb25126a5f2c17e2fe5bf2,0,0.998826291,1,0.217391304,0.016778523,0
697,0005136e53fc4d8508f9b3f7cd4502e2,0,0.998826291,1,0.086956522,0.063758389,0
3097,0016a4edc315f79c2600e10ecd75899f,0,1,0.001715266,0.260869565,0.010067114,0
594,00046506253299316a4b11dae66a4c1d,0,0.998826291,1,0.260869565,0.080536913,0
5375,0027503f3c5f20f904def4d1401b54c2,0,1,0.027444254,0.260869565,0.006711409,0
3538,0019e5b09fd31534c5d39a4b72b92e61,1,1,0.162950257,0.130434783,0.033557047,0
3547,0019f3e3ee7a93c79c8ee4055cb9b569,1,0.998826291,1,0.086956522,1,0
5271,0026740dfc1a9aaa16cd786239594093,1,0.998826291,1,0.130434783,0.38590604,1
8641,00408ec1801ba731bdb6fedf9b19e8f8,0,1,1,0.130434783,0.080536913,0
4152,001e7477036dedb9fc911b701fe48fba,1,1,1,0.304347826,0.010067114,0
4092,001e179e441938fd5ad8ba0545fd0a97,0,0.998826291,1,0.043478261,1,0
8283,003dbf41c1a3da0a31fe5df9dc1504c4,0,1,1,0.086956522,1,0
796,0005bf4767fb9f7442270f29f9c5fc6e,0,1,0.162950257,0.173913043,0.291946309,0
7655,0038d93450087690f144b1f26036cadb,1,1,1,0.043478261,0.151006711,1
2167,000f9d9cd2fd3e9f56f48bd228d9e5e7,1,1,1,0.173913043,0.214765101,0
5717,0029fb9e39a6e3a7ac3ab47f828f1231,0,1,1,0.043478261,0.053691275,0
5783,002a5e641c51583100172ea5c23436a5,0,0.018779343,0.003430532,0.086956522,0.013422819,0
8392,003e8bebc0ed69353d82ce72bfc2946b,0,0.998826291,0.034305317,0.347826087,0.355704698,0
6723,0031980f139fc243f19ef35a4e7d93f2,0,0.998826291,1,0.826086957,1,1
3307,00184ffd859eea0c54b4fb3afcd6422c,1,1,0.162950257,0.173913043,0.617449664,0
4550,00215ced97af773f52fcdd17a1f4b1bb,1,1,0.017152659,0.130434783,0.013422819,0
3060,001668e15a546f75825f32a65a61fbfc,1,0.998826291,1,0.086956522,0.010067114,0
4313,001f916540b85be576f5c2a625e50fbd,1,1,1,0.043478261,1,1
3682,001ae55284cf3afcf66d7fdb2ff2fd72,1,0.998826291,0.060034305,0.043478261,0.110738255,0
4988,00246729f25ba4a0fc6a06c4cb29bfee,1,0.998826291,1,0.086956522,0.38590604,0
577,000443410ec8f76cda384298febe909e,0,0.038732394,0.034305317,0.869565217,1,0
5545,0028b2cdbe19b04deaeea1adfef564c9,1,1,0.062607204,0.130434783,0.191275168,0
892,00066e9af21dcac56c6eab496075b87b,1,1,0.042881647,0.434782609,0.026845638,0
4529,00212aa82e35e1e9cb859e4b794e3a06,0,0.998826291,1,0.695652174,0.120805369,0
637,0004a9d096f7e400e60dc8d83d2f2331,1,0.998826291,0.062607204,0.043478261,0.013422819,0
4226,001ef21b917b8b6eb92975c55cc16d2d,1,1,1,0.130434783,1,1
9153,0044817a6b90b12fc4e4076968d8024c,0,0.998826291,1,0.043478261,0.053691275,0
5115,00255591e69a07899f6dfb9d67b69766,0,0.998826291,1,0.043478261,0.355704698,0
7627,0038a71cc3e1c10a5dd6419ead8c944c,1,0.998826291,1,0.173913043,0.38590604,1
2005,000e8552ef93bb4d94868be8f3cbad98,0,0.998826291,1,0.130434783,1,0
9001,00439adff1dea7e920e2d60bad5df220,0,1,1,0.086956522,0.291946309,0
4118,001e3f1aa534f2d9089812a6e8b5709c,1,0.031690141,0.034305317,0.043478261,0.090604027,0
2637,00136707b4e4b4add7082203008fea01,1,1,0.011149228,1,0.191275168,1
7351,003696f3e856cf70433f83def0a119f9,1,1,1,0.130434783,1,0
3383,0018d8eb842b13a0363ef3da29db7767,0,0.038732394,0.060034305,0.869565217,0.617449664,0
3690,001af2edc608827a013306e38b07df2b,0,0.998826291,1,0.260869565,0.191275168,0
1958,000e35649ded78daf705a877286a1e52,1,1,1,0.086956522,1,1
1653,000c381ff57b6f94ea2c6727cf162ad2,0,0.998826291,1,0.130434783,0.151006711,0
5091,00252860b0285046d58fb358215274d3,0,0.998826291,0.01457976,0.043478261,0.214765101,0
7750,00398fd0148b46954a42b660a4fbaae8,0,1,1,0.130434783,0.157718121,0
3442,001950014164736d07c1dc7d21432464,0,1,1,0.086956522,0.617449664,0
